0	8060	-1
0	6488	-2
0	7477	-3
0	9070	-4
0	8861	-5
0	8130	-6
0	12017	-7
0	9359	-8
0	6242	-9
0	6808	-10
0	8453	-11
0	10533	-12
0	8904	-13
0	11420	-14
0	10110	-15
1	6371	-1
1	7362	-2
1	4526	-3
1	6195	-4
1	7769	-5
1	9482	-6
1	9477	-7
1	2079	-8
1	2078	-9
1	11442	-10
1	11681	-11
1	11537	-12
1	11524	-13
2	10608	-1
2	7116	-2
2	10336	-3
2	8086	-4
2	9967	-5
2	8818	-6
2	9766	-7
2	8850	-8
2	10003	-9
2	9109	-10
2	9368	-11
3	9639	-1
3	8135	-2
3	9849	-3
3	10579	-4
3	10925	-5
3	9766	-6
3	9368	-7
3	9711	-8
3	9109	-9
3	10003	-10
3	10147	-11
3	8850	-12
3	9791	-13
3	9923	-14
4	9109	-1
4	8135	-2
4	9368	-3
4	8850	-4
4	10003	-5
4	9766	-6
4	9849	-7
4	10515	-8
4	10533	-9
4	10617	-10
4	10142	-11
5	10608	-1
5	10336	-2
6	7942	-1
6	9368	-2
6	8850	-3
6	9109	-4
6	8135	-5
6	9766	-6
6	10003	-7
6	8598	-8
6	8517	-9
6	9711	-10
6	9849	-11
6	9923	-12
6	10131	-13
7	6726	-1
7	6275	-2
7	10336	-3
7	8086	-4
7	9967	-5
7	8818	-6
7	7116	-7
7	7420	-8
7	7975	-9
7	9183	-10
7	6879	-11
7	10122	-12
7	7578	-13
7	8599	-14
7	5243	-15
9	2243	-1
9	2373	-2
9	6726	-3
9	1206	-4
9	6434	-5
9	6432	-6
9	2341	-7
9	2067	-8
9	9588	-9
9	3248	-10
10	164	-1
10	2450	-2
10	560	-3
10	4125	-4
10	4093	-5
10	7652	-6
10	7116	-7
10	10336	-8
10	8086	-9
10	9967	-10
10	9183	-11
10	7975	-12
10	8818	-13
11	8086	-1
11	8818	-2
11	7116	-3
11	7976	-4
11	9368	-5
11	8850	-6
11	9109	-7
11	10147	-8
11	9766	-9
11	8517	-10
11	8598	-11
12	11131	-1
12	8754	-2
12	8818	-3
12	8086	-4
12	10336	-5
12	7578	-6
12	8599	-7
12	5243	-8
12	8600	-9
12	8705	-10
12	8598	-11
12	8850	-12
12	9766	-13
12	9368	-14
13	5925	-1
13	6072	-2
13	7268	-3
13	2774	-4
13	8835	-5
13	9198	-6
13	8052	-7
13	1193	-8
13	5786	-9
13	4997	-10
13	769	-11
14	10441	-1
14	11650	-2
14	11839	-3
14	11948	-4
14	11704	-5
14	11685	-6
14	12057	-7
14	12024	-8
14	12038	-9
14	12019	-10
