0	4321	-1
0	7251	-2
0	6816	-3
0	9890	-4
0	7977	-5
0	7054	-6
0	10796	-7
0	10881	-8
0	8749	-9
0	7722	-10
0	6170	-11
0	10837	-12
0	7179	-13
0	11410	-14
0	9616	-15
1	4623	-1
1	4883	-2
1	6759	-3
1	4159	-4
1	5194	-5
1	1069	-6
1	5015	-7
1	7770	-8
1	3611	-9
1	6195	-10
1	7397	-11
1	5360	-12
1	10238	-13
2	10043	-1
2	10055	-2
2	9503	-3
2	9504	-4
2	8747	-5
2	10209	-6
2	10371	-7
2	10676	-8
2	10103	-9
2	6456	-10
2	9411	-11
3	10625	-1
3	10471	-2
3	8477	-3
3	7756	-4
3	10996	-5
3	11149	-6
3	10551	-7
3	10103	-8
3	10043	-9
3	5713	-10
3	5192	-11
3	8940	-12
3	2609	-13
3	7645	-14
4	6504	-1
4	9069	-2
4	9991	-3
4	9636	-4
4	8260	-5
4	10055	-6
4	9503	-7
4	8374	-8
4	9626	-9
4	10379	-10
4	9508	-11
5	10043	-1
5	6456	-2
6	9532	-1
6	10055	-2
6	9069	-3
6	9503	-4
6	8747	-5
6	10209	-6
6	9508	-7
6	6504	-8
6	10341	-9
6	9626	-10
6	8374	-11
6	11163	-12
6	11455	-13
7	6275	-1
7	7276	-2
7	10371	-3
7	8587	-4
7	10103	-5
7	10043	-6
7	6456	-7
7	10915	-8
7	10874	-9
7	1482	-10
7	7861	-11
7	1379	-12
7	1314	-13
7	6003	-14
7	4368	-15
9	3117	-1
9	2192	-2
9	8996	-3
9	9446	-4
9	1522	-5
9	4184	-6
9	5112	-7
9	6378	-8
9	10279	-9
9	7901	-10
10	6496	-1
10	8703	-2
10	8137	-3
10	2192	-4
10	8996	-5
10	10192	-6
10	7901	-7
10	3905	-8
10	6781	-9
10	4623	-10
10	4883	-11
10	4991	-12
10	2212	-13
11	6504	-1
11	9069	-2
11	9636	-3
11	8990	-4
11	8374	-5
11	9626	-6
11	10379	-7
11	9991	-8
11	10467	-9
11	11455	-10
11	11163	-11
12	6618	-1
12	6224	-2
12	2192	-3
12	8996	-4
12	6781	-5
12	4623	-6
12	4991	-7
12	6263	-8
12	5929	-9
12	7429	-10
12	10192	-11
12	7901	-12
12	2578	-13
12	9446	-14
13	8041	-1
13	1391	-2
13	4257	-3
13	10023	-4
13	2350	-5
13	4617	-6
13	10192	-7
13	6759	-8
13	7849	-9
13	828	-10
13	9475	-11
14	11424	-1
14	11656	-2
14	11442	-3
14	11536	-4
14	11654	-5
14	11337	-6
14	11364	-7
14	11980	-8
14	11812	-9
14	11997	-10
14	11432	-11
14	11978	-12
14	11888	-13
15	9069	-1
15	6504	-2
15	9636	-3
15	8990	-4
15	8374	-5
15	9626	-6
15	9839	-7
15	11455	-8
15	11163	-9
15	10877	-10
15	11102	-11
15	11292	-12
15	9924	-13
15	6914	-14
15	8877	-15
16	2894	-1
16	2974	-2
16	9980	-3
16	5237	-4
16	8219	-5
16	5912	-6
16	9790	-7
16	3309	-8
16	3618	-9
16	8384	-10
16	960	-11
16	4608	-12
16	661	-13
16	10866	-14
16	6189	-15
17	1600	-1
17	2974	-2
17	3259	-3
17	9980	-4
17	10714	-5
17	9475	-6
17	2976	-7
17	8041	-8
17	1391	-9
17	4717	-10
17	5790	-11
17	9203	-12
17	6093	-13
17	2919	-14
18	3744	-1
18	10023	-2
18	5257	-3
18	7524	-4
18	6143	-5
18	8703	-6
18	8272	-7
18	8816	-8
18	8374	-9
18	8384	-10
18	8642	-11
20	44	-1
20	3545	-2
20	594	-3
20	9203	-4
20	5790	-5
20	8624	-6
20	2919	-7
20	7885	-8
20	4717	-9
20	5463	-10
20	10839	-11
20	9567	-12
21	11982	-1
21	11442	-2
21	6913	-3
21	10990	-4
21	3573	-5
21	8320	-6
21	6590	-7
22	4602	-1
22	4608	-2
22	11540	-3
22	9385	-4
22	1025	-5
22	8437	-6
22	4580	-7
22	806	-8
23	7739	-1
23	4833	-2
23	7849	-3
23	3611	-4
23	6700	-5
23	8662	-6
23	5194	-7
23	4035	-8
23	3506	-9
23	2223	-10
23	528	-11
25	2836	-1
25	6157	-2
25	5156	-3
25	2555	-4
25	7291	-5
25	425	-6
25	1787	-7
25	986	-8
25	8402	-9
25	6442	-10
25	1391	-11
27	5586	-1
27	4608	-2
27	4055	-3
27	4364	-4
27	11540	-5
27	5439	-6
27	805	-7
27	5959	-8
27	6051	-9
27	7977	-10
27	10908	-11
28	6889	-1
28	4076	-2
28	11060	-3
29	779	-1
29	5958	-2
29	6846	-3
29	6952	-4
29	2954	-5
29	9203	-6
29	5790	-7
29	7248	-8
29	4717	-9
29	9887	-10
29	7885	-11
30	4812	-1
30	2336	-2
30	2709	-3
30	5769	-4
30	5345	-5
30	5344	-6
30	1292	-7
30	560	-8
30	3767	-9
30	6954	-10
30	1227	-11
30	3679	-12
30	425	-13
30	3782	-14
30	5787	-15
32	2801	-1
32	1156	-2
32	2336	-3
32	3862	-4
32	7698	-5
32	7716	-6
32	30	-7
32	5148	-8
33	856	-1
33	3862	-2
33	6920	-3
33	5272	-4
33	4850	-5
33	4873	-6
33	1128	-7
34	8587	-1
34	369	-2
34	5769	-3
34	5345	-4
34	5344	-5
34	4859	-6
35	594	-1
35	9203	-2
35	6093	-3
35	5790	-4
36	5634	-1
36	6492	-2
36	10023	-3
36	2350	-4
36	4617	-5
36	10192	-6
36	7901	-7
36	6378	-8
36	7795	-9
36	4883	-10
36	5008	-11
36	7849	-12
36	6759	-13
37	3776	-1
37	2868	-2
37	3894	-3
37	3719	-4
37	3508	-5
37	11192	-6
37	644	-7
37	4538	-8
37	3517	-9
37	5959	-10
37	6051	-11
37	4534	-12
37	10238	-13
37	3518	-14
38	2866	-1
38	3741	-2
38	6759	-3
38	3245	-4
38	5790	-5
38	9203	-6
38	4717	-7
38	4883	-8
38	5463	-9
38	8084	-10
38	6195	-11
38	8624	-12
38	2919	-13
38	9887	-14
39	8458	-1
39	9132	-2
39	8697	-3
39	5943	-4
39	7045	-5
39	8587	-6
40	856	-1
40	8784	-2
40	2866	-3
40	2808	-4
40	10839	-5
40	5008	-6
40	6319	-7
40	10023	-8
40	2677	-9
40	2823	-10
40	4883	-11
40	5463	-12
40	8084	-13
40	5156	-14
40	6109	-15
41	8662	-1
41	8084	-2
41	1391	-3
41	4257	-4
41	2361	-5
41	644	-6
41	3041	-7
41	1974	-8
41	4577	-9
41	3518	-10
42	1401	-1
42	198	-2
42	3719	-3
42	2868	-4
42	3508	-5
42	4593	-6
42	1391	-7
42	9096	-8
42	2711	-9
42	8662	-10
