0	0	1397779200
0	232	1397779200
0	9713	1397692800
0	11648	1396828800
0	10403	1396224000
1	6607	1400284800
1	5862	1394928000
1	11201	1393804800
1	242	1393545600
1	4210	1384819200
1	5251	1378684800
1	0	1378425600
2	11387	1388966400
2	6499	1384992000
2	11441	1384992000
2	9400	1384905600
3	10620	1400112000
3	5663	1392422400
3	7593	1392422400
3	9559	1392249600
3	6430	1377043200
3	8816	1374192000
3	6045	1371772800
3	9594	1371772800
3	9914	1371686400
3	4594	1371168000
3	8813	1370995200
3	6403	1368662400
3	0	1365984000
3	410	1365984000
3	5132	1365984000
4	2366	1399248000
4	5802	1399248000
4	9117	1399248000
4	11495	1399248000
4	1	1388102400
4	2227	1370217600
5	1	1400544000
5	6434	1400544000
5	7751	1400544000
5	7939	1400544000
5	11031	1394928000
6	1	1390435200
6	5527	1378857600
6	7435	1378857600
7	11785	1393200000
7	1	1392681600
7	8576	1391558400
8	1	1379116800
9	3232	1405209600
10	10368	1401235200
10	10778	1401235200
10	123	1398124800
10	5164	1398124800
10	9670	1398124800
10	1	1383264000
10	10204	1383264000
11	9691	1394668800
11	5039	1388534400
11	7838	1388534400
11	8963	1371081600
11	6230	1370822400
11	389	1345766400
11	6776	1316908800
11	2	1316390400
11	2834	1315699200
11	3889	1315699200
11	8102	1315699200
11	1052	1315094400
11	1961	1315094400
11	1696	1314835200
11	2745	1314835200
11	2948	1314835200
11	5317	1314835200
11	7170	1314835200
11	1093	1313193600
11	770	1312156800
11	7446	1311984000
12	6526	1403568000
12	6867	1377734400
12	2	1376092800
12	815	1376092800
12	1425	1376092800
12	3537	1376092800
13	2940	1386201600
13	70	1383177600
13	1353	1379635200
13	8541	1377820800
13	10778	1374105600
13	11067	1374105600
13	297	1361145600
13	9597	1359244800
13	5378	1356307200
13	6157	1352937600
13	6538	1324684800
14	2	1338076800
14	393	1310515200
14	1949	1310515200
14	1970	1310515200
14	2059	1310515200
14	2543	1310515200
14	2991	1310515200
14	4063	1310515200
15	8786	1367366400
15	2	1359763200
15	7905	1359763200
15	6303	1343692800
16	10781	1405123200
16	2686	1404604800
16	5074	1404604800
16	6631	1400025600
16	2002	1399248000
16	909	1398988800
16	573	1398729600
16	364	1398556800
16	4722	1398211200
16	1164	1398124800
16	2490	1397952000
16	2631	1397865600
16	6942	1397865600
16	2796	1397088000
16	5056	1396742400
16	10037	1396310400
17	1070	1326240000
17	501	1325894400
17	3	1324252800
17	3536	1319760000
17	5687	1319760000
17	1595	1319155200
18	1510	1399680000
18	6687	1399680000
18	1595	1399161600
18	776	1398124800
18	7975	1394150400
18	11001	1391990400
18	7847	1391385600
18	9836	1391385600
18	10591	1391385600
18	10469	1390348800
18	10629	1389312000
18	11572	1389312000
18	6077	1389225600
18	6597	1389225600
18	9778	1389225600
18	3534	1388448000
18	7530	1388448000
18	8966	1388448000
18	10215	1388448000
18	8148	1387152000
18	8813	1387152000
18	10976	1387152000
18	5253	1386374400
18	10160	1386374400
18	10747	1385769600
18	6658	1385078400
18	6935	1385078400
18	8134	1385078400
18	8583	1385078400
18	11489	1385078400
18	8438	1384819200
18	2621	1384646400
18	4464	1384646400
18	5902	1384646400
18	5971	1384646400
18	5996	1384646400
18	6095	1384646400
18	6308	1384646400
18	6620	1384646400
18	8122	1384646400
18	8821	1384646400
18	9117	1384646400
18	9756	1384646400
18	9989	1384646400
18	10447	1384646400
18	826	1384560000
18	4627	1384560000
18	5492	1384560000
18	6497	1384560000
18	8587	1384560000
18	447	1384214400
18	11167	1384214400
18	3538	1381276800
18	4543	1381276800
18	10930	1381276800
18	2439	1379376000
18	7162	1379376000
18	11128	1379376000
18	3	1378598400
18	2544	1378598400
18	4423	1378598400
18	5974	1378598400
18	7334	1378598400
18	7757	1378598400
18	8371	1378598400
18	8597	1378598400
18	9559	1378598400
18	10031	1378598400
18	10335	1378598400
18	7813	1378252800
19	9947	1400976000
19	11888	1400976000
19	3	1391299200
19	1014	1375056000
19	4587	1375056000
19	1422	1374624000
19	1476	1374624000
20	11872	1405036800
20	11893	1403827200
20	11569	1402272000
20	12000	1402272000
20	10766	1400457600
20	8130	1399507200
20	11825	1399507200
20	2002	1397606400
20	1520	1395878400
20	3	1392336000
20	9042	1392336000
20	3902	1391990400
20	5324	1389052800
20	10819	1388793600
21	3	1392163200
21	1711	1371686400
21	3755	1371686400
21	1853	1356566400
21	729	1312243200
22	758	1292198400
22	6776	1292198400
22	1250	1266969600
23	7942	1405036800
23	3098	1404259200
23	2312	1403827200
23	387	1403654400
23	416	1403654400
23	419	1403654400
23	1901	1403654400
23	6439	1403568000
23	6455	1403568000
23	11802	1403481600
23	11804	1403481600
23	365	1402790400
23	3386	1402617600
23	4504	1402444800
23	3563	1402358400
23	5579	1402358400
23	9936	1402358400
23	4	1402185600
23	1014	1402185600
23	1075	1402185600
23	1591	1402185600
23	1976	1402185600
23	2834	1402185600
23	2840	1402185600
23	8973	1397692800
23	8974	1397692800
23	11764	1397692800
23	11771	1397606400
23	11876	1397347200
23	11850	1396742400
23	11765	1394582400
23	11769	1393977600
23	11770	1393977600
23	7112	1393545600
23	11729	1391644800
23	11731	1389744000
23	1165	1372291200
23	10893	1372291200
23	10666	1371945600
23	10686	1371945600
23	1134	1367366400
23	10894	1367280000
23	10809	1366070400
23	10807	1365984000
23	10708	1364860800
23	8558	1362096000
23	10557	1362096000
23	10556	1362009600
23	10559	1362009600
23	10558	1361923200
23	10563	1357862400
23	10565	1357862400
23	9580	1343520000
23	9586	1343520000
23	9579	1338940800
23	9585	1338076800
23	6434	1337817600
23	5447	1335744000
23	6432	1329350400
23	4402	1312070400
23	5881	1312070400
23	3099	1224979200
23	3100	1220054400
23	408	1219104000
23	3835	1219104000
23	1052	1217376000
23	3097	1214179200
23	1544	1214092800
24	1354	1235606400
24	54	1235260800
24	1362	1235001600
24	2170	1235001600
24	1432	1234828800
24	1973	1234742400
24	800	1234656000
24	790	1234483200
24	2412	1234483200
24	2451	1234483200
24	1065	1234396800
25	4	1392163200
25	264	1392163200
25	3271	1392163200
25	5415	1392163200
25	6036	1392163200
25	10086	1392163200
25	10133	1392163200
25	10378	1392163200
25	267	1389744000
25	5116	1389744000
25	6668	1389744000
26	2076	1399766400
26	2651	1398902400
27	5	1396828800
27	204	1396828800
27	6762	1396828800
27	463	1356393600
28	3579	1388188800
28	5	1385164800
28	3578	1385164800
28	9600	1385164800
28	9713	1385164800
28	84	1376352000
28	5193	1376352000
28	3274	1371427200
28	5195	1371427200
28	5962	1371427200
28	7031	1371427200
28	8247	1371427200
29	1608	1342310400
29	1610	1342310400
29	1244	1340668800
29	5	1337904000
30	8419	1363564800
30	839	1361664000
31	2157	1385942400
31	446	1371427200
31	2425	1371427200
31	2829	1371427200
32	8060	1387929600
32	5	1370649600
32	3646	1370649600
32	492	1325462400
33	771	1392076800
33	2971	1392076800
33	2182	1373414400
33	3067	1363219200
33	6583	1363219200
33	7725	1363219200
33	4965	1328140800
33	5	1324339200
33	2075	1323993600
34	3570	1394668800
34	4233	1394668800
34	4719	1394668800
34	5185	1394668800
34	5902	1394668800
34	6202	1394668800
34	6914	1394668800
34	7928	1394668800
34	8088	1394668800
34	8956	1394668800
34	9116	1394668800
34	3297	1391385600
34	9058	1388707200
34	5	1386028800
34	9711	1386028800
34	9944	1382486400
34	2598	1367798400
35	776	1397865600
35	5	1378425600
35	576	1363651200
35	7681	1363651200
35	5750	1361664000
35	4954	1361145600
35	9212	1361145600
36	10755	1394668800
36	5381	1370390400
37	5	1392595200
